(266,1,350,70,775,2,0,2021-01-07',1057,'Almacen','2','3','')
(267,1,350,90,965,2,0,2021-01-07',1057,'Almacen','2','3','')
(268,1,430,80,895,2,0,2021-01-08',2003,'Almacen','4','1','')
(269,1,430,80,870,2,0,2021-01-08',2003,'Almacen','4','1','')
(270,1,430,80,890,2,0,2021-01-08',2003,'Almacen','4','1','')
(271,1,430,80,865,2,0,2021-01-08',2003,'Almacen','4','1','')
(272,1,350,8(17),1530,2,0,2021-01-08',0,'Almacen','4','1','')
(273,1,430,9(18),1800,2,0,2021-01-08',2003,'Almacen','4','1','')
(274,1,430,9(17),1515,2,0,2021-01-08',2003,'Almacen','4','1','')
(275,1,430,9(17),1740,2,0,2021-01-08',2003,'Almacen','4','1','')
(276,1,430,9(18),1820,2,0,2021-01-08',2003,'Almacen','4','1','')
(277,1,430,9(18),1790,2,0,2021-01-08',2003,'Almacen','4','1','')
(278,1,430,9(17),1765,2,0,2021-01-08',2003,'Almacen','4','1','')
(279,1,480,80,920,2,0,2021-01-08',1089,'Almacen','4','1','')
(280,1,480,80,860,2,0,2021-01-08',1089,'Almacen','4','1','')
(281,1,480,80,895,2,0,2021-01-08',1089,'Almacen','3','2','')
(282,1,480,80,845,2,0,2021-01-08',1089,'Almacen','3','2','')
(283,1,480,80,905,2,0,2021-01-08',1089,'Almacen','3','2','')
(284,1,480,80,855,2,0,2021-01-08',1089,'Almacen','3','2','')
(285,1,480,80,910,2,0,2021-01-08',1089,'Almacen','3','2','')
(286,1,480,80,860,2,0,2021-01-08',1089,'Almacen','3','2','')
(287,1,480,80,895,2,1,2021-01-08',1089,'Almacen','3','2','')
(288,1,480,80,850,2,1,2021-01-08',1089,'Almacen','3','2','')
(289,1,480,80,890,2,0,2021-01-08',1089,'Almacen','3','2','')
(290,1,480,80,860,2,0,2021-01-08',1089,'Almacen','3','2','')
(291,1,480,80,910,2,0,2021-01-08',1089,'Almacen','3','2','')
(292,1,480,80,875,2,0,2021-01-08',1089,'Almacen','3','2','')
(293,1,480,80,895,2,0,2021-01-08',1089,'Almacen','3','2','')
(294,1,480,80,850,2,0,2021-01-08',1089,'Almacen','3','2','')
(295,1,480,80,895,2,0,2021-01-08',1089,'Almacen','3','2','')
(296,1,480,80,850,2,0,2021-01-08',1089,'Almacen','3','2','')
(297,1,480,80,895,2,0,2021-01-08',1089,'Almacen','3','2','')
(298,1,480,80,860,2,0,2021-01-08',1089,'Almacen','3','2','')
(299,1,480,80,855,2,0,2021-01-08',1089,'Almacen','2','3','')
(300,1,480,80,840,2,0,2021-01-08',1089,'Almacen','2','3','')
(301,1,480,80,855,2,0,2021-01-08',1089,'Almacen','2','3','')
(302,1,480,80,855,2,0,2021-01-08',1089,'Almacen','2','3','')
(303,1,480,80,880,2,0,2021-01-08',1089,'Almacen','2','3','')
(304,1,480,80,880,2,0,2021-01-08',1089,'Almacen','2','3','')
(305,1,480,80,890,2,0,2021-01-08',1089,'Almacen','2','3','')
(306,1,480,80,900,2,0,2021-01-08',1089,'Almacen','2','3','')
(307,1,480,80,855,2,0,2021-01-08',1089,'Almacen','2','3','')
(308,1,480,80,855,2,0,2021-01-08',1089,'Almacen','2','3','')
(309,1,480,80,880,2,0,2021-01-08',1089,'Almacen','2','3','')
(310,1,480,80,890,2,0,2021-01-08',1089,'Almacen','2','3','')
(311,1,530,12.7(12),1515,2,0,2021-01-08',1144,'Almacen','2','3','')
(312,1,530,12.7(12),1500,2,1,2021-01-08',1144,'Almacen','2','3','')
(313,1,530,12.7(12),1490,2,1,2021-01-09',1144,'Almacen','4','1','')
(314,1,530,12.7(6),760,2,0,2021-01-09',1144,'Almacen','4','1','')
(315,1,530,12.7(6),740,2,0,2021-01-09',1144,'Almacen','4','1','')
(316,1,530,12.7(12),1550,2,0,2021-01-09',1144,'Almacen','4','1','')
(317,1,530,12.7(12),1540,2,0,2021-01-09',1144,'Almacen','4','1','')
(318,1,530,12.7(12),1535,2,0,2021-01-09',1144,'Almacen','4','1','')
(319,1,530,12.7(12),1505,2,0,2021-01-09',1144,'Almacen','4','1','')
(320,1,530,12.7(12),1520,2,0,2021-01-09',1144,'Almacen','4','1','')
(321,1,530,12.7(12),1550,2,0,2021-01-09',1144,'Almacen','4','1','')
(322,1,530,12.7(12),1550,2,0,2021-01-09',1144,'Almacen','4','1','')
(323,1,530,12.7(12),1555,2,0,2021-01-09',1144,'Almacen','3','2','')
(324,1,530,12.7(12),1550,2,0,2021-01-09',1144,'Almacen','3','2','')
(325,1,530,12.7(12),1535,2,0,2021-01-09',1144,'Almacen','3','2','')
(326,1,530,12.7(12),1580,2,0,2021-01-09',1144,'Almacen','3','2','')
